,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
862,-7.0,8.0,-18.0,-10387.0,2816.0,7212.0,-10030.0,0.0,-1.0,-4.0,0.0,-3.0,-1.0,-1.0,-1.0,4.937407970428467
863,-7.0,8.0,-18.0,-10387.0,2816.0,7212.0,-10030.0,-1.0,-1.0,0.0,-3.0,-1.0,-2.0,-2.0,0.0,4.941939115524292
864,-7.0,8.0,-18.0,-10387.0,2816.0,7212.0,-10030.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,4.944502830505371
865,11.0,12.0,-9.0,-10387.0,2816.0,7213.0,-10030.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,4.947427749633789
866,11.0,12.0,-9.0,-10387.0,2816.0,7213.0,-10030.0,0.0,0.0,-2.0,1.0,-1.0,-3.0,-2.0,-1.0,4.949848890304565
867,11.0,12.0,-9.0,-10387.0,2816.0,7213.0,-10030.0,0.0,0.0,1.0,-2.0,1.0,1.0,-1.0,0.0,4.951804161071777
868,25.0,15.0,-13.0,-10390.0,2815.0,7210.0,-10030.0,0.0,0.0,1.0,-2.0,1.0,1.0,-1.0,0.0,4.953826904296875
869,25.0,15.0,-13.0,-10390.0,2815.0,7210.0,-10030.0,-2.0,-1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.95573353767395
870,25.0,15.0,-13.0,-10390.0,2815.0,7210.0,-10030.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,0.0,4.962584495544434
871,10.0,18.0,-10.0,-10392.0,2817.0,7207.0,-10029.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,0.0,4.979488849639893
872,10.0,18.0,-10.0,-10392.0,2817.0,7207.0,-10029.0,1.0,-1.0,0.0,-1.0,-3.0,-3.0,1.0,0.0,4.982591390609741
873,10.0,18.0,-10.0,-10392.0,2817.0,7207.0,-10029.0,1.0,-3.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,4.995086431503296
874,13.0,25.0,-18.0,-10395.0,2818.0,7204.0,-10027.0,1.0,-3.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,4.998513221740723
875,13.0,25.0,-18.0,-10395.0,2818.0,7204.0,-10027.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.000988006591797
