,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,123.0,-41.0,-10.0,-8479.0,3791.0,6026.0,-12077.0,2.0,1.0,7.0,0.0,3.0,-1.0,-8.0,0.0,1.0251998901367188e-05
1,123.0,-41.0,-10.0,-8479.0,3791.0,6026.0,-12077.0,-23.0,2.0,-2.0,7.0,0.0,2.0,1.0,-5.0,0.002274036407470703
2,123.0,-41.0,-10.0,-8479.0,3791.0,6026.0,-12077.0,-20.0,-6.0,-4.0,1.0,1.0,-2.0,-4.0,-7.0,0.0050258636474609375
3,7.0,-54.0,-27.0,-8480.0,3782.0,6032.0,-12077.0,-20.0,-6.0,-4.0,1.0,1.0,-2.0,-4.0,-7.0,0.00757598876953125
4,7.0,-54.0,-27.0,-8480.0,3782.0,6032.0,-12077.0,0.0,-4.0,2.0,6.0,-1.0,-4.0,-1.0,-2.0,0.009615659713745117
5,-5.0,-37.0,-27.0,-8479.0,3780.0,6040.0,-12074.0,0.0,-4.0,2.0,6.0,-1.0,-4.0,-1.0,-2.0,0.011575698852539062
6,-5.0,-37.0,-27.0,-8479.0,3780.0,6040.0,-12074.0,4.0,2.0,8.0,0.0,-2.0,-2.0,-16.0,2.0,0.013769388198852539
7,-5.0,-37.0,-27.0,-8479.0,3780.0,6040.0,-12074.0,-5.0,-1.0,-3.0,-4.0,-3.0,-6.0,-55.0,-4.0,0.015732526779174805
8,7.0,-32.0,-23.0,-8478.0,3777.0,6046.0,-12072.0,-5.0,-1.0,-3.0,-4.0,-3.0,-6.0,-55.0,-4.0,0.017507314682006836
9,7.0,-32.0,-23.0,-8478.0,3777.0,6046.0,-12072.0,22.0,-5.0,3.0,14.0,4.0,-4.0,-7.0,12.0,0.019783496856689453
10,7.0,-32.0,-23.0,-8478.0,3777.0,6046.0,-12072.0,28.0,2.0,-1.0,2.0,-5.0,0.0,6.0,8.0,0.02185988426208496
11,27.0,-25.0,-9.0,-8477.0,3773.0,6048.0,-12073.0,28.0,2.0,-1.0,2.0,-5.0,0.0,6.0,8.0,0.02375960350036621
12,27.0,-25.0,-9.0,-8477.0,3773.0,6048.0,-12073.0,-6.0,-3.0,0.0,-9.0,-4.0,-3.0,1.0,-6.0,0.025682926177978516
13,27.0,-25.0,-9.0,-8477.0,3773.0,6048.0,-12073.0,0.0,5.0,-4.0,0.0,1.0,-1.0,9.0,0.0,0.027421236038208008
14,45.0,-11.0,-14.0,-8478.0,3771.0,6044.0,-12075.0,0.0,5.0,-4.0,0.0,1.0,-1.0,9.0,0.0,0.029224395751953125
15,45.0,-11.0,-14.0,-8478.0,3771.0,6044.0,-12075.0,7.0,1.0,-14.0,-5.0,-1.0,3.0,12.0,6.0,0.03099989891052246
16,86.0,-1.0,-24.0,-8484.0,3763.0,6032.0,-12079.0,7.0,1.0,-14.0,-5.0,-1.0,3.0,12.0,6.0,0.03273129463195801
17,86.0,-1.0,-24.0,-8484.0,3763.0,6032.0,-12079.0,-4.0,-2.0,9.0,-7.0,-4.0,1.0,19.0,-6.0,0.034662723541259766
18,86.0,-1.0,-24.0,-8484.0,3763.0,6032.0,-12079.0,-13.0,-2.0,-20.0,-36.0,-3.0,-2.0,-1.0,-6.0,0.03678441047668457
19,9.0,-3.0,-11.0,-8484.0,3763.0,6032.0,-12080.0,-13.0,-2.0,-20.0,-36.0,-3.0,-2.0,-1.0,-6.0,0.03869056701660156
20,9.0,-3.0,-11.0,-8484.0,3763.0,6032.0,-12080.0,-7.0,-8.0,-10.0,-4.0,0.0,-3.0,-30.0,-4.0,0.04050731658935547
21,9.0,-3.0,-11.0,-8484.0,3763.0,6032.0,-12080.0,-5.0,0.0,4.0,-13.0,-3.0,4.0,17.0,10.0,0.042266845703125
22,18.0,16.0,-16.0,-8489.0,3760.0,6029.0,-12078.0,-5.0,0.0,4.0,-13.0,-3.0,4.0,17.0,10.0,0.043985605239868164
23,18.0,16.0,-16.0,-8489.0,3760.0,6029.0,-12078.0,-4.0,-1.0,-9.0,-4.0,1.0,0.0,30.0,0.0,0.045789241790771484
24,18.0,16.0,-16.0,-8489.0,3760.0,6029.0,-12078.0,-22.0,-3.0,11.0,9.0,2.0,5.0,24.0,-1.0,0.04748201370239258
25,48.0,12.0,-23.0,-8495.0,3756.0,6020.0,-12080.0,-22.0,-3.0,11.0,9.0,2.0,5.0,24.0,-1.0,0.04922676086425781
26,48.0,12.0,-23.0,-8495.0,3756.0,6020.0,-12080.0,4.0,0.0,-4.0,6.0,1.0,5.0,9.0,6.0,0.051061153411865234
27,48.0,12.0,-23.0,-8495.0,3756.0,6020.0,-12080.0,8.0,8.0,39.0,17.0,-3.0,5.0,39.0,2.0,0.052776336669921875
28,97.0,-12.0,-22.0,-8501.0,3746.0,6005.0,-12087.0,8.0,8.0,39.0,17.0,-3.0,5.0,39.0,2.0,0.05450034141540527
29,97.0,-12.0,-22.0,-8501.0,3746.0,6005.0,-12087.0,-13.0,-1.0,7.0,-3.0,1.0,2.0,33.0,0.0,0.0562894344329834
30,97.0,-12.0,-22.0,-8501.0,3746.0,6005.0,-12087.0,10.0,2.0,-12.0,4.0,1.0,-4.0,-12.0,-6.0,0.05805039405822754
31,65.0,-56.0,-11.0,-8499.0,3735.0,5997.0,-12095.0,10.0,2.0,-12.0,4.0,1.0,-4.0,-12.0,-6.0,0.05974149703979492
32,65.0,-56.0,-11.0,-8499.0,3735.0,5997.0,-12095.0,6.0,-2.0,4.0,-4.0,-1.0,2.0,-25.0,18.0,0.061537981033325195
33,65.0,-56.0,-11.0,-8499.0,3735.0,5997.0,-12095.0,0.0,-3.0,0.0,0.0,4.0,10.0,-5.0,-10.0,0.06322169303894043
34,94.0,-75.0,-7.0,-8499.0,3716.0,5992.0,-12104.0,0.0,-3.0,0.0,0.0,4.0,10.0,-5.0,-10.0,0.0649871826171875
35,94.0,-75.0,-7.0,-8499.0,3716.0,5992.0,-12104.0,0.0,-4.0,-19.0,-36.0,-7.0,-11.0,-47.0,-17.0,0.06680536270141602
36,94.0,-75.0,-7.0,-8499.0,3716.0,5992.0,-12104.0,8.0,-5.0,5.0,20.0,3.0,-4.0,5.0,6.0,0.06850242614746094
37,181.0,-53.0,-3.0,-8505.0,3688.0,5971.0,-12118.0,8.0,-5.0,5.0,20.0,3.0,-4.0,5.0,6.0,0.07034134864807129
38,181.0,-53.0,-3.0,-8505.0,3688.0,5971.0,-12118.0,9.0,4.0,-6.0,-2.0,0.0,-10.0,-35.0,-6.0,0.07216310501098633
39,181.0,-53.0,-3.0,-8505.0,3688.0,5971.0,-12118.0,-1.0,-5.0,-2.0,-7.0,1.0,-4.0,-26.0,-3.0,0.07388591766357422
40,115.0,-30.0,-31.0,-8513.0,3670.0,5958.0,-12125.0,-1.0,-5.0,-2.0,-7.0,1.0,-4.0,-26.0,-3.0,0.0755760669708252
41,115.0,-30.0,-31.0,-8513.0,3670.0,5958.0,-12125.0,-7.0,-8.0,4.0,13.0,-2.0,-6.0,0.0,-5.0,0.07740998268127441
42,115.0,-30.0,-31.0,-8513.0,3670.0,5958.0,-12125.0,-3.0,-1.0,-14.0,-12.0,2.0,-1.0,-2.0,2.0,0.07910823822021484
43,-15.0,-34.0,-18.0,-8513.0,3665.0,5963.0,-12124.0,-3.0,-1.0,-14.0,-12.0,2.0,-1.0,-2.0,2.0,0.0809168815612793
44,-15.0,-34.0,-18.0,-8513.0,3665.0,5963.0,-12124.0,3.0,7.0,11.0,6.0,11.0,15.0,46.0,10.0,0.08308577537536621
45,-15.0,-34.0,-18.0,-8513.0,3665.0,5963.0,-12124.0,0.0,-5.0,20.0,2.0,-8.0,0.0,-11.0,0.0,0.08507084846496582
46,-49.0,-48.0,-7.0,-8507.0,3666.0,5976.0,-12121.0,0.0,-5.0,20.0,2.0,-8.0,0.0,-11.0,0.0,0.0868692398071289
47,-49.0,-48.0,-7.0,-8507.0,3666.0,5976.0,-12121.0,2.0,3.0,4.0,13.0,-1.0,-1.0,3.0,-7.0,0.08868598937988281
48,-49.0,-48.0,-7.0,-8507.0,3666.0,5976.0,-12121.0,-4.0,0.0,-8.0,25.0,2.0,-4.0,-5.0,-5.0,0.09038090705871582
49,-47.0,-71.0,-4.0,-8499.0,3665.0,5993.0,-12119.0,-4.0,0.0,-8.0,25.0,2.0,-4.0,-5.0,-5.0,0.09211397171020508
50,-47.0,-71.0,-4.0,-8499.0,3665.0,5993.0,-12119.0,-5.0,-2.0,6.0,12.0,1.0,6.0,23.0,7.0,0.09397268295288086
51,-47.0,-71.0,-4.0,-8499.0,3665.0,5993.0,-12119.0,-2.0,-3.0,-9.0,-3.0,-2.0,-11.0,-46.0,-8.0,0.09566378593444824
52,60.0,-56.0,10.0,-8495.0,3656.0,5993.0,-12124.0,-2.0,-3.0,-9.0,-3.0,-2.0,-11.0,-46.0,-8.0,0.09740328788757324
53,60.0,-56.0,10.0,-8495.0,3656.0,5993.0,-12124.0,6.0,-7.0,2.0,5.0,0.0,8.0,11.0,11.0,0.09920811653137207
54,60.0,-56.0,10.0,-8495.0,3656.0,5993.0,-12124.0,7.0,8.0,15.0,8.0,2.0,8.0,42.0,8.0,0.10093259811401367
55,36.0,-42.0,23.0,-8489.0,3651.0,5991.0,-12131.0,7.0,8.0,15.0,8.0,2.0,8.0,42.0,8.0,0.10267257690429688
56,36.0,-42.0,23.0,-8489.0,3651.0,5991.0,-12131.0,-12.0,1.0,-12.0,-18.0,-4.0,-2.0,10.0,-7.0,0.10446357727050781
57,36.0,-42.0,23.0,-8489.0,3651.0,5991.0,-12131.0,-15.0,-6.0,-8.0,-4.0,-1.0,-5.0,-15.0,-3.0,0.10614895820617676
58,-7.0,-24.0,28.0,-8482.0,3654.0,5993.0,-12134.0,-15.0,-6.0,-8.0,-4.0,-1.0,-5.0,-15.0,-3.0,0.10783243179321289
59,-7.0,-24.0,28.0,-8482.0,3654.0,5993.0,-12134.0,10.0,5.0,15.0,9.0,1.0,5.0,8.0,1.0,0.10965108871459961
60,-7.0,-24.0,28.0,-8482.0,3654.0,5993.0,-12134.0,-5.0,10.0,43.0,13.0,0.0,5.0,28.0,-5.0,0.11133337020874023
61,3.0,-13.0,25.0,-8477.0,3656.0,5994.0,-12137.0,-5.0,10.0,43.0,13.0,0.0,5.0,28.0,-5.0,0.11304330825805664
62,3.0,-13.0,25.0,-8477.0,3656.0,5994.0,-12137.0,2.0,-5.0,-6.0,8.0,-1.0,6.0,55.0,3.0,0.1148064136505127
63,3.0,-13.0,25.0,-8477.0,3656.0,5994.0,-12137.0,1.0,-10.0,-27.0,-23.0,0.0,0.0,34.0,-1.0,0.1164999008178711
64,-16.0,-8.0,33.0,-8471.0,3660.0,5997.0,-12138.0,1.0,-10.0,-27.0,-23.0,0.0,0.0,34.0,-1.0,0.11821961402893066
65,-16.0,-8.0,33.0,-8471.0,3660.0,5997.0,-12138.0,18.0,-1.0,2.0,8.0,-7.0,-12.0,-41.0,-9.0,0.12006020545959473
66,-16.0,-8.0,33.0,-8471.0,3660.0,5997.0,-12138.0,-9.0,-5.0,-15.0,11.0,-2.0,-4.0,-2.0,-29.0,0.12174010276794434
67,28.0,11.0,28.0,-8468.0,3663.0,5994.0,-12141.0,-9.0,-5.0,-15.0,11.0,-2.0,-4.0,-2.0,-29.0,0.12341880798339844
68,28.0,11.0,28.0,-8468.0,3663.0,5994.0,-12141.0,-6.0,0.0,-10.0,-15.0,-3.0,-6.0,-5.0,-6.0,0.12524747848510742
69,28.0,11.0,28.0,-8468.0,3663.0,5994.0,-12141.0,1.0,6.0,3.0,-2.0,0.0,8.0,-53.0,6.0,0.12692785263061523
70,63.0,46.0,35.0,-8469.0,3665.0,5979.0,-12147.0,1.0,6.0,3.0,-2.0,0.0,8.0,-53.0,6.0,0.12865781784057617
71,63.0,46.0,35.0,-8469.0,3665.0,5979.0,-12147.0,5.0,8.0,41.0,10.0,1.0,1.0,-22.0,9.0,0.13041949272155762
72,63.0,46.0,35.0,-8469.0,3665.0,5979.0,-12147.0,1.0,13.0,45.0,-3.0,-2.0,-7.0,-16.0,-8.0,0.1321415901184082
73,-23.0,79.0,51.0,-8465.0,3684.0,5971.0,-12148.0,1.0,13.0,45.0,-3.0,-2.0,-7.0,-16.0,-8.0,0.13383150100708008
74,-23.0,79.0,51.0,-8465.0,3684.0,5971.0,-12148.0,-6.0,4.0,13.0,4.0,8.0,17.0,34.0,14.0,0.13558197021484375
75,-23.0,79.0,51.0,-8465.0,3684.0,5971.0,-12148.0,8.0,1.0,-5.0,0.0,0.0,-3.0,-6.0,6.0,0.13726806640625
76,-29.0,69.0,63.0,-8458.0,3703.0,5968.0,-12148.0,8.0,1.0,-5.0,0.0,0.0,-3.0,-6.0,6.0,0.13895273208618164
77,-29.0,69.0,63.0,-8458.0,3703.0,5968.0,-12148.0,-5.0,-2.0,-19.0,-21.0,-4.0,-11.0,-15.0,-11.0,0.140761137008667
78,-29.0,69.0,63.0,-8458.0,3703.0,5968.0,-12148.0,1.0,-3.0,-19.0,-19.0,-2.0,1.0,4.0,8.0,0.1424560546875
79,-10.0,63.0,65.0,-8453.0,3717.0,5963.0,-12150.0,1.0,-3.0,-19.0,-19.0,-2.0,1.0,4.0,8.0,0.1441802978515625
80,-10.0,63.0,65.0,-8453.0,3717.0,5963.0,-12150.0,-3.0,-3.0,-5.0,-16.0,-14.0,-5.0,-5.0,-1.0,0.1459670066833496
81,-10.0,63.0,65.0,-8453.0,3717.0,5963.0,-12150.0,0.0,-2.0,-12.0,-19.0,-12.0,-5.0,0.0,2.0,0.14772510528564453
82,-60.0,31.0,50.0,-8447.0,3728.0,5969.0,-12148.0,0.0,-2.0,-12.0,-19.0,-12.0,-5.0,0.0,2.0,0.14952468872070312
83,-60.0,31.0,50.0,-8447.0,3728.0,5969.0,-12148.0,-1.0,1.0,-7.0,14.0,11.0,0.0,-8.0,-5.0,0.15128517150878906
84,-60.0,31.0,50.0,-8447.0,3728.0,5969.0,-12148.0,0.0,-3.0,-16.0,11.0,13.0,2.0,7.0,1.0,0.1530017852783203
85,-106.0,-1.0,27.0,-8441.0,3734.0,5986.0,-12141.0,0.0,-3.0,-16.0,11.0,13.0,2.0,7.0,1.0,0.15469050407409668
86,-106.0,-1.0,27.0,-8441.0,3734.0,5986.0,-12141.0,-4.0,-4.0,-10.0,-2.0,2.0,-10.0,-13.0,-4.0,0.156480073928833
87,-106.0,-1.0,27.0,-8441.0,3734.0,5986.0,-12141.0,3.0,-2.0,-10.0,-18.0,-3.0,0.0,2.0,3.0,0.15819025039672852
88,-118.0,-50.0,21.0,-8431.0,3739.0,6007.0,-12137.0,3.0,-2.0,-10.0,-18.0,-3.0,0.0,2.0,3.0,0.15987277030944824
89,-118.0,-50.0,21.0,-8431.0,3739.0,6007.0,-12137.0,-9.0,0.0,-3.0,2.0,6.0,0.0,-5.0,-3.0,0.1616685390472412
90,-118.0,-50.0,21.0,-8431.0,3739.0,6007.0,-12137.0,1.0,-5.0,-5.0,-6.0,-3.0,-3.0,0.0,3.0,0.16342735290527344
91,-92.0,-78.0,-15.0,-8423.0,3738.0,6022.0,-12135.0,1.0,-5.0,-5.0,-6.0,-3.0,-3.0,0.0,3.0,0.1651442050933838
92,-92.0,-78.0,-15.0,-8423.0,3738.0,6022.0,-12135.0,-6.0,-4.0,-4.0,18.0,-8.0,-7.0,-4.0,-5.0,0.1669301986694336
93,-92.0,-78.0,-15.0,-8423.0,3738.0,6022.0,-12135.0,13.0,1.0,-11.0,-17.0,-2.0,-2.0,2.0,7.0,0.16867733001708984
94,-142.0,-74.0,-29.0,-8416.0,3742.0,6044.0,-12128.0,13.0,1.0,-11.0,-17.0,-2.0,-2.0,2.0,7.0,0.1703650951385498
95,-142.0,-74.0,-29.0,-8416.0,3742.0,6044.0,-12128.0,-5.0,-4.0,-7.0,-16.0,-18.0,5.0,56.0,26.0,0.17212462425231934
96,-142.0,-74.0,-29.0,-8416.0,3742.0,6044.0,-12128.0,3.0,-1.0,2.0,22.0,2.0,-3.0,-13.0,-6.0,0.1738600730895996
97,-145.0,-32.0,3.0,-8408.0,3750.0,6069.0,-12119.0,3.0,-1.0,2.0,22.0,2.0,-3.0,-13.0,-6.0,0.17570042610168457
98,-145.0,-32.0,3.0,-8408.0,3750.0,6069.0,-12119.0,0.0,-1.0,0.0,-7.0,-1.0,4.0,21.0,-2.0,0.17763113975524902
99,-145.0,-32.0,3.0,-8408.0,3750.0,6069.0,-12119.0,-6.0,-10.0,-12.0,-17.0,-1.0,-1.0,-8.0,-1.0,0.17932653427124023
100,-23.0,-9.0,12.0,-8403.0,3756.0,6066.0,-12122.0,-6.0,-10.0,-12.0,-17.0,-1.0,-1.0,-8.0,-1.0,0.18106341361999512
101,-23.0,-9.0,12.0,-8403.0,3756.0,6066.0,-12122.0,-33.0,1.0,-2.0,-31.0,-2.0,-1.0,-10.0,-6.0,0.18289566040039062
102,-23.0,-9.0,12.0,-8403.0,3756.0,6066.0,-12122.0,3.0,4.0,0.0,-4.0,4.0,-3.0,-16.0,-5.0,0.1846332550048828
103,-45.0,-17.0,-5.0,-8396.0,3766.0,6072.0,-12120.0,3.0,4.0,0.0,-4.0,4.0,-3.0,-16.0,-5.0,0.18639063835144043
104,-45.0,-17.0,-5.0,-8396.0,3766.0,6072.0,-12120.0,11.0,1.0,-2.0,-4.0,-1.0,-5.0,-15.0,-9.0,0.18827033042907715
105,-45.0,-17.0,-5.0,-8396.0,3766.0,6072.0,-12120.0,-4.0,2.0,3.0,5.0,-3.0,1.0,11.0,-2.0,0.1900167465209961
106,15.0,-46.0,24.0,-8387.0,3768.0,6074.0,-12125.0,-4.0,2.0,3.0,5.0,-3.0,1.0,11.0,-2.0,0.19170832633972168
107,15.0,-46.0,24.0,-8387.0,3768.0,6074.0,-12125.0,3.0,0.0,-2.0,3.0,4.0,-1.0,-26.0,-7.0,0.19351720809936523
108,15.0,-46.0,24.0,-8387.0,3768.0,6074.0,-12125.0,-3.0,-1.0,7.0,14.0,-2.0,1.0,29.0,-3.0,0.19550538063049316
109,57.0,-33.0,20.0,-8384.0,3761.0,6069.0,-12132.0,-3.0,-1.0,7.0,14.0,-2.0,1.0,29.0,-3.0,0.19725251197814941
110,57.0,-33.0,20.0,-8384.0,3761.0,6069.0,-12132.0,9.0,-3.0,-6.0,-10.0,3.0,-2.0,-18.0,-2.0,0.19902491569519043
111,57.0,-33.0,20.0,-8384.0,3761.0,6069.0,-12132.0,-1.0,1.0,0.0,7.0,5.0,2.0,22.0,-6.0,0.20082950592041016
112,51.0,-4.0,41.0,-8381.0,3756.0,6062.0,-12139.0,-1.0,1.0,0.0,7.0,5.0,2.0,22.0,-6.0,0.20251941680908203
113,51.0,-4.0,41.0,-8381.0,3756.0,6062.0,-12139.0,-3.0,-6.0,-2.0,0.0,0.0,-4.0,-6.0,-4.0,0.20432376861572266
114,51.0,-4.0,41.0,-8381.0,3756.0,6062.0,-12139.0,-6.0,-1.0,-3.0,2.0,2.0,-5.0,-15.0,-7.0,0.20604157447814941
115,45.0,-23.0,33.0,-8378.0,3748.0,6056.0,-12146.0,-6.0,-1.0,-3.0,2.0,2.0,-5.0,-15.0,-7.0,0.20772552490234375
116,45.0,-23.0,33.0,-8378.0,3748.0,6056.0,-12146.0,1.0,-4.0,-1.0,6.0,-3.0,-1.0,-8.0,-2.0,0.20954036712646484
117,45.0,-23.0,33.0,-8378.0,3748.0,6056.0,-12146.0,0.0,-3.0,0.0,6.0,-3.0,-2.0,-13.0,5.0,0.21123027801513672
118,-37.0,-42.0,1.0,-8378.0,3738.0,6064.0,-12146.0,0.0,-3.0,0.0,6.0,-3.0,-2.0,-13.0,5.0,0.21725916862487793
119,-37.0,-42.0,1.0,-8378.0,3738.0,6064.0,-12146.0,6.0,1.0,4.0,22.0,-1.0,0.0,3.0,3.0,0.21905303001403809
120,-37.0,-42.0,1.0,-8378.0,3738.0,6064.0,-12146.0,-1.0,1.0,0.0,4.0,-1.0,-1.0,-6.0,3.0,0.22372698783874512
121,-85.0,-40.0,-17.0,-8379.0,3729.0,6083.0,-12138.0,-1.0,1.0,0.0,4.0,-1.0,-1.0,-6.0,3.0,0.23139691352844238
122,-85.0,-40.0,-17.0,-8379.0,3729.0,6083.0,-12138.0,-2.0,-2.0,-3.0,13.0,-3.0,-7.0,-6.0,-7.0,0.2403566837310791
123,-85.0,-40.0,-17.0,-8379.0,3729.0,6083.0,-12138.0,-3.0,0.0,2.0,-1.0,-4.0,-1.0,-4.0,1.0,0.24321770668029785
124,-64.0,31.0,16.0,-8382.0,3729.0,6091.0,-12132.0,-3.0,0.0,2.0,-1.0,-4.0,-1.0,-4.0,1.0,0.2469949722290039
125,-64.0,31.0,16.0,-8382.0,3729.0,6091.0,-12132.0,0.0,-3.0,-4.0,-15.0,-5.0,-8.0,-16.0,-9.0,0.2628803253173828
126,-64.0,31.0,16.0,-8382.0,3729.0,6091.0,-12132.0,4.0,-2.0,-6.0,-8.0,3.0,10.0,3.0,24.0,0.2657508850097656
127,-110.0,87.0,8.0,-8384.0,3746.0,6096.0,-12122.0,4.0,-2.0,-6.0,-8.0,3.0,10.0,3.0,24.0,0.26950621604919434
128,-110.0,87.0,8.0,-8384.0,3746.0,6096.0,-12122.0,-3.0,1.0,1.0,3.0,6.0,-3.0,-23.0,-9.0,0.27696776390075684
129,-110.0,87.0,8.0,-8384.0,3746.0,6096.0,-12122.0,-1.0,2.0,-3.0,-1.0,-5.0,1.0,48.0,1.0,0.28402161598205566
130,-275.0,158.0,34.0,-8381.0,3791.0,6114.0,-12102.0,-1.0,2.0,-3.0,-1.0,-5.0,1.0,48.0,1.0,0.291184663772583
131,-275.0,158.0,34.0,-8381.0,3791.0,6114.0,-12102.0,1.0,0.0,-6.0,-17.0,-6.0,-5.0,-3.0,3.0,0.30031394958496094
132,-275.0,158.0,34.0,-8381.0,3791.0,6114.0,-12102.0,0.0,0.0,2.0,1.0,3.0,7.0,-11.0,-1.0,0.30316615104675293
133,-100.0,124.0,87.0,-8375.0,3819.0,6113.0,-12098.0,0.0,0.0,2.0,1.0,3.0,7.0,-11.0,-1.0,0.3065145015716553
134,-100.0,124.0,87.0,-8375.0,3819.0,6113.0,-12098.0,-3.0,-6.0,-2.0,-3.0,-2.0,1.0,13.0,-2.0,0.32346487045288086
135,-100.0,124.0,87.0,-8375.0,3819.0,6113.0,-12098.0,0.0,-1.0,5.0,11.0,1.0,-1.0,-1.0,-5.0,0.32701611518859863
136,-85.0,138.0,125.0,-8367.0,3848.0,6110.0,-12096.0,0.0,-1.0,5.0,11.0,1.0,-1.0,-1.0,-5.0,0.33065199851989746
137,-85.0,138.0,125.0,-8367.0,3848.0,6110.0,-12096.0,17.0,4.0,3.0,2.0,-1.0,2.0,-5.0,12.0,0.33629775047302246
138,-85.0,138.0,125.0,-8367.0,3848.0,6110.0,-12096.0,-4.0,-6.0,3.0,17.0,3.0,-5.0,-7.0,20.0,0.3523564338684082
139,-120.0,165.0,79.0,-8360.0,3891.0,6111.0,-12086.0,-4.0,-6.0,3.0,17.0,3.0,-5.0,-7.0,20.0,0.3556246757507324
140,-120.0,165.0,79.0,-8360.0,3891.0,6111.0,-12086.0,-21.0,1.0,1.0,15.0,5.0,8.0,19.0,-9.0,0.36086225509643555
141,-120.0,165.0,79.0,-8360.0,3891.0,6111.0,-12086.0,3.0,0.0,-5.0,-14.0,-8.0,-8.0,-15.0,-15.0,0.3641500473022461
142,88.0,185.0,156.0,-8344.0,3940.0,6070.0,-12102.0,3.0,0.0,-5.0,-14.0,-8.0,-8.0,-15.0,-15.0,0.36642980575561523
143,88.0,185.0,156.0,-8344.0,3940.0,6070.0,-12102.0,-6.0,-3.0,-14.0,-61.0,-2.0,-1.0,4.0,6.0,0.3821237087249756
144,88.0,185.0,156.0,-8344.0,3940.0,6070.0,-12102.0,-2.0,3.0,-4.0,-1.0,0.0,-1.0,-6.0,-7.0,0.38408923149108887
145,-15.0,103.0,214.0,-8310.0,3993.0,6034.0,-12125.0,-2.0,3.0,-4.0,-1.0,0.0,-1.0,-6.0,-7.0,0.38977670669555664
146,-15.0,103.0,214.0,-8310.0,3993.0,6034.0,-12125.0,8.0,2.0,3.0,9.0,8.0,2.0,-1.0,-1.0,0.39719510078430176
147,-15.0,103.0,214.0,-8310.0,3993.0,6034.0,-12125.0,4.0,-2.0,-13.0,-16.0,4.0,-2.0,-13.0,-4.0,0.4045712947845459
148,-261.0,110.0,203.0,-8274.0,4056.0,6044.0,-12125.0,4.0,-2.0,-13.0,-16.0,4.0,-2.0,-13.0,-4.0,0.4119837284088135
149,-261.0,110.0,203.0,-8274.0,4056.0,6044.0,-12125.0,2.0,1.0,-3.0,0.0,-9.0,-5.0,-7.0,1.0,0.4196319580078125
150,-261.0,110.0,203.0,-8274.0,4056.0,6044.0,-12125.0,3.0,-1.0,12.0,-7.0,-8.0,-3.0,-4.0,7.0,0.4270164966583252
151,-251.0,135.0,203.0,-8244.0,4112.0,6063.0,-12117.0,3.0,-1.0,12.0,-7.0,-8.0,-3.0,-4.0,7.0,0.4349958896636963
152,-251.0,135.0,203.0,-8244.0,4112.0,6063.0,-12117.0,-6.0,-6.0,-7.0,16.0,1.0,-6.0,-47.0,-18.0,0.442840576171875
153,-251.0,135.0,203.0,-8244.0,4112.0,6063.0,-12117.0,-7.0,-7.0,-9.0,-3.0,-1.0,-6.0,-17.0,-13.0,0.45087385177612305
154,-26.0,149.0,204.0,-8222.0,4155.0,6060.0,-12119.0,-7.0,-7.0,-9.0,-3.0,-1.0,-6.0,-17.0,-13.0,0.4537546634674072
155,-26.0,149.0,204.0,-8222.0,4155.0,6060.0,-12119.0,7.0,2.0,27.0,10.0,2.0,5.0,22.0,0.0,0.4652414321899414
156,-26.0,149.0,204.0,-8222.0,4155.0,6060.0,-12119.0,-4.0,-2.0,-9.0,-17.0,-3.0,-2.0,8.0,-6.0,0.4685208797454834
157,182.0,82.0,260.0,-8193.0,4182.0,6018.0,-12150.0,-4.0,-2.0,-9.0,-17.0,-3.0,-2.0,8.0,-6.0,0.4719698429107666
158,182.0,82.0,260.0,-8193.0,4182.0,6018.0,-12150.0,1.0,-1.0,-2.0,5.0,-3.0,-5.0,-28.0,-4.0,0.4801309108734131
159,182.0,82.0,260.0,-8193.0,4182.0,6018.0,-12150.0,-7.0,-3.0,-1.0,-17.0,-6.0,1.0,11.0,2.0,0.48649048805236816
160,106.0,27.0,243.0,-8163.0,4201.0,5983.0,-12180.0,-7.0,-3.0,-1.0,-17.0,-6.0,1.0,11.0,2.0,0.49593138694763184
161,106.0,27.0,243.0,-8163.0,4201.0,5983.0,-12180.0,3.0,-1.0,-5.0,-1.0,1.0,3.0,32.0,11.0,0.5026493072509766
162,106.0,27.0,243.0,-8163.0,4201.0,5983.0,-12180.0,8.0,1.0,6.0,6.0,-4.0,2.0,5.0,17.0,0.5095655918121338
163,-26.0,40.0,211.0,-8136.0,4223.0,5970.0,-12197.0,8.0,1.0,6.0,6.0,-4.0,2.0,5.0,17.0,0.5112612247467041
164,-26.0,40.0,211.0,-8136.0,4223.0,5970.0,-12197.0,-2.0,-2.0,3.0,18.0,-2.0,0.0,17.0,-1.0,0.5255961418151855
165,-26.0,40.0,211.0,-8136.0,4223.0,5970.0,-12197.0,-2.0,-1.0,-12.0,-2.0,10.0,3.0,-8.0,-12.0,0.5287296772003174
166,13.0,3.0,231.0,-8111.0,4227.0,5956.0,-12220.0,-2.0,-1.0,-12.0,-2.0,10.0,3.0,-8.0,-12.0,0.5404360294342041
